timestamp,sentiment,tally
2018-09-15,positive,269
2018-09-16,negative,236
2018-09-16,neutral,484
2018-09-16,positive,300
2018-09-17,negative,207
2018-09-17,neutral,476
2018-09-17,positive,337
2018-09-18,negative,214
2018-09-18,neutral,473
2018-09-18,positive,333
2018-09-19,negative,186
2018-09-19,neutral,502
2018-09-19,positive,332
2018-09-20,negative,222
2018-09-20,neutral,497
2018-09-20,positive,300
2018-09-21,negative,202
2018-09-21,neutral,502
2018-09-21,positive,316
2018-09-22,negative,190
2018-09-22,neutral,502
2018-09-22,positive,328
2018-09-23,negative,188
2018-09-23,neutral,483
2018-09-23,positive,349
2018-09-24,negative,194
2018-09-24,neutral,480
2018-09-24,positive,346
2018-09-25,negative,203
2018-09-25,neutral,495
2018-09-25,positive,322
2018-09-26,negative,205
2018-09-26,neutral,500
2018-09-26,positive,315
2018-09-27,negative,175
2018-09-27,neutral,514
2018-09-27,positive,331
2018-09-28,negative,196
2018-09-28,neutral,490
2018-09-28,positive,334
2018-09-29,negative,204
2018-09-29,neutral,473
2018-09-29,positive,343
2018-09-30,negative,175
2018-09-30,neutral,494
2018-09-30,positive,350
2018-10-01,negative,196
2018-10-01,neutral,484
2018-10-01,positive,340
2018-10-02,negative,188
2018-10-02,neutral,497
2018-10-02,positive,335
2018-10-03,negative,185
2018-10-03,neutral,464
2018-10-03,positive,371
2018-10-04,negative,176
2018-10-04,neutral,441
2018-10-04,positive,403
2018-10-05,negative,230
2018-10-05,neutral,486
2018-10-05,positive,304
2018-10-06,negative,188
2018-10-06,neutral,465
2018-10-06,positive,367
2018-10-07,negative,223
2018-10-07,neutral,475
2018-10-07,positive,322
2018-10-08,negative,187
2018-10-08,neutral,461
2018-10-08,positive,372
2018-10-09,negative,174
2018-10-09,neutral,481
2018-10-09,positive,365
2018-10-10,negative,204
2018-10-10,neutral,487
2018-10-10,positive,329
2018-10-11,negative,185
2018-10-11,neutral,509
2018-10-11,positive,326
2018-10-12,negative,185
2018-10-12,neutral,502
2018-10-12,positive,333
2018-10-13,negative,219
2018-10-13,neutral,483
2018-10-13,positive,318
2018-10-14,negative,193
2018-10-14,neutral,511
2018-10-14,positive,316
2018-10-15,negative,188
2018-10-15,neutral,485
2018-10-15,positive,347
